,station_id,latitude,longitude
364,4873.08,40.70106,-73.93318
365,4880.11,40.70183,-73.90625
366,4883.03,40.701666,-73.94373
367,4889.06,40.701907,-74.013942
368,4890.11,40.70113,-73.91422
369,4895.03,40.702461,-73.986842
370,4895.09,40.701403,-73.986726
371,4898.02,40.7027,-73.92095
372,4903.08,40.702771,-73.993836
373,4903.09,40.702709,-73.99253
374,4906.07,40.702997,-73.92997
375,4914.03,40.70076,-73.93641
376,4921.04,40.701573,-73.908762
377,4927.04,40.70224,-73.982578
378,4931.05,40.703545,-73.917775
379,4936.01,40.70255,-73.989402
380,4939.07,40.702013,-73.923769
381,4947.04,40.702831,-73.9333
382,4953.01,40.70437,-74.00637
383,4953.04,40.70355377,-74.00670227
384,4954.07,40.70408,-73.90408
385,4956.02,40.703172,-73.940636
386,4962.01,40.70463334,-74.01361706
387,4962.08,40.703651,-74.011677
388,4963.13,40.70461,-73.91054
389,4965.01,40.704117,-73.948185
390,4968.03,40.702969,-73.98469
391,4971.01,40.704876,-73.919911
392,4979.07,40.704425,-73.92836
393,4987.06,40.704508,-73.9351
394,4990.01,40.705311,-73.971
395,4993.02,40.704717,-74.00926
396,4993.13,40.703366,-74.007867
397,4994.1,40.70413,-73.90737
398,4996.08,40.705109,-73.944072
399,5001.08,40.705692,-74.016776
400,5002.09,40.70577,-73.91292
401,5004.02,40.70538,-73.949765
402,5010.02,40.705614,-73.92153
403,5018.06,40.70539,-73.92976
404,5024.09,40.707721,-74.004386
405,5025.02,40.70555,-73.90245
406,5027.02,40.705517,-73.93936
407,5034.03,40.70553,-73.9096
408,5036.06,40.705833,-73.946445
409,5043.06,40.70636,-73.91945
410,5045.05,40.706842,-73.954435
411,5051.01,40.707165,-73.923711
412,5051.02,40.70538,-73.92535
413,5059.02,40.706237,-73.933871
414,5062.01,40.707644944175705,-73.96841526031494
415,5065.04,40.708621,-74.007221
416,5065.1,40.707064,-74.007318
417,5065.12,40.707179,-74.008873
418,5065.14,40.70838,-74.00495
419,5066.03,40.70694,-73.90632
420,5068.02,40.707677,-73.940161
421,5074.08,40.70793,-73.91092
422,5082.08,40.70907,-73.92157
423,5084.03,40.70708701,-73.95796783
424,5090.06,40.70686,-73.92851
425,5093.01,40.70853,-73.964089
426,5096.11,40.708485,-74.002751
427,5099.02,40.71019,-73.93734
428,5099.03,40.707174,-73.93581
429,5105.09,40.708588,-74.009354
