,station_id,latitude,longitude
609,5659.05,40.72740794,-73.98142006
610,5659.11,40.727464206923926,-73.97950418293476
611,5666.04,40.72708584,-73.95299117
612,5669.1,40.7284186,-73.98713956
613,5669.12,40.727379,-73.98840799999999
614,5679.05,40.72706363348306,-73.99662137031554
615,5679.08,40.726156049804075,-73.99510189890863
616,5687.04,40.72710258,-74.00297088
617,5687.11,40.727970123,-74.005475283
618,5696.03,40.7277140777778,-74.01129573583603
619,5703.13,40.72854745023944,-73.98175925016403
620,5709.03,40.72755807335852,-73.95505852997303
621,5712.03,40.729514962249496,-73.99075269699097
622,5712.12,40.727502465,-73.990969181
623,5721.01,40.73047747,-73.99906065
624,5721.07,40.72840059450829,-73.99968780577183
625,5721.14,40.729158521,-73.998135448
626,5730.08,40.728846000000004,-74.00859100000001
627,5736.09,40.72938685,-73.97772429
628,5743.02,40.72984,-73.94839
629,5746.02,40.72970805644994,-73.98659795522691
630,5746.14,40.72953837,-73.98426726
631,5752.07,40.72906,-73.95779
632,5755.01,40.72903917,-73.99404649
633,5755.09,40.73049393,-73.99572140000001
634,5755.14,40.73143724085228,-73.99490341544151
635,5763.03,40.73038599,-74.00214988
636,5769.04,40.730508208,-73.974008679
637,5772.05,40.73098886,-74.008386254
638,5779.08,40.73221853,-73.98165557
639,5779.09,40.72966729392978,-73.98067966103555
640,5779.1,40.73139303364151,-73.9828670024872
641,5779.11,40.73031071000896,-73.98047178983687
642,5785.05,40.730259999999994,-73.95394
643,5785.1,40.73124,-73.95161
644,5788.12,40.73223272,-73.98889957
645,5788.13,40.73020660529954,-73.99102628231049
646,5788.15,40.732647,-73.99011
647,5788.16,40.731250167,-73.988481641
648,5794.05,40.731734785883454,-73.96123901025929
649,5797.01,40.732449293,-73.998167753
650,5805.05,40.73172428,-74.00674436
651,5805.07,40.73213896287381,-74.00363802909852
652,5820.08,40.731539374640725,-73.9853024482727
653,5826.02,40.73232194,-73.9550858
654,5838.09,40.73224119,-74.00026394
655,5847.01,40.73291553,-74.00711384
656,5847.06,40.73342399437081,-74.00851495563984
657,5847.08,40.73191132323174,-74.008769094944
658,5854.09,40.73381219196632,-73.9805442094803
659,5854.1,40.732289076,-73.979127765
660,5860.02,40.733959999999996,-73.95204
661,5863.07,40.734232,-73.986923
662,5869.04,40.732659999999996,-73.95826
663,5872.1,40.732758870450866,-73.99581670761107
664,5880.02,40.73401143,-74.00293877
665,5883.06,40.73443564069459,-73.93790781497954
666,5886.13,40.73320862652242,-73.97568136470001
667,5896.01,40.73431166276575,-73.98372530937196
668,5905.12,40.73454567,-73.99074142
669,5905.14,40.734814,-73.992085
670,5914.03,40.73532427,-73.99800419
671,5914.08,40.735238,-74.000271
672,5917.02,40.73565914819229,-73.93478840589523
673,5922.04,40.73498,-74.00697
674,5922.07,40.735418439,-74.004156828
